window_start,raw,diffed,high_raw_H96,high_diffed_H96,high_raw_H192,high_diffed_H192,high_raw_H336,high_diffed_H336,high_raw_H720,high_diffed_H720
2159,0.24060435278692566,0.07676320036235548,False,False,False,False,False,False,False,False
2160,0.24077382261303837,0.07701357030303806,False,False,False,False,False,False,False,False
2161,0.2409291189913913,0.07701839711468633,False,False,False,False,False,False,False,False
2162,0.2411254576825309,0.07696991935654608,False,False,False,False,False,False,False,False
2163,0.24168337789271785,0.0777024484813767,False,False,False,False,False,False,False,False
2164,0.24213076211589457,0.0780010219178359,False,False,False,False,False,False,False,False
2165,0.24189115024837354,0.07852121099838827,False,False,False,False,False,False,False,False
2166,0.24105505317115902,0.07831335929725743,False,False,False,False,False,False,False,False
2167,0.2406521594515076,0.07808195287696555,False,False,False,False,False,False,False,False
2168,0.24122901020211102,0.07687590543248438,False,False,False,False,False,False,False,False
2169,0.24335932928786613,0.077676679218531,False,False,False,False,False,False,False,False
2170,0.24373495297472458,0.08067489088462229,False,True,False,False,False,False,False,False
2171,0.2436507303568376,0.08133771309552622,False,True,False,True,False,False,False,False
2172,0.2437080984222741,0.08136463571890355,False,True,False,True,False,False,False,False
2173,0.2432225250526857,0.08034105287089599,False,True,False,False,False,False,False,False
2174,0.24289581413442057,0.07993892036891602,False,False,False,False,False,False,False,False
2175,0.24272643719929937,0.07893974634908844,False,False,False,False,False,False,False,False
2176,0.24256041793113045,0.0783154625543071,False,False,False,False,False,False,False,False
2177,0.2423439063039375,0.07842503423659972,False,False,False,False,False,False,False,False
2178,0.24301885306701548,0.07837534071967676,False,False,False,False,False,False,False,False
2179,0.24394509571727807,0.07837457191385974,False,False,False,False,False,False,False,False
2180,0.2449281388509795,0.07834304390611198,False,False,False,False,False,False,False,False
2181,0.24618848081151135,0.07820366024984458,False,False,False,False,False,False,False,False
2182,0.24735780773941793,0.07856168168233328,False,False,False,False,False,False,False,False
2183,0.24817975561429556,0.07884168264278785,False,False,False,False,False,False,False,False
2184,0.24872676320994774,0.07877974920556256,False,False,False,False,False,False,False,False
2185,0.24911156040610813,0.07821811313746997,False,False,False,False,False,False,False,False
2186,0.25007152855695913,0.07888184195915618,False,False,False,False,False,False,False,False
2187,0.2522822961695076,0.0802724193919679,False,True,False,False,False,False,False,False
2188,0.2546089546269134,0.08006963875119819,False,False,False,False,False,False,False,False
2189,0.255869941455227,0.08071246617412386,False,True,False,False,False,False,False,False
2190,0.25669753422660724,0.08039486310640652,False,True,False,False,False,False,False,False
2191,0.2584762005216688,0.08129118218947996,False,True,False,True,False,False,False,False
2192,0.2612763259523039,0.08088750256453552,False,True,False,False,False,False,False,False
2193,0.2644000093870973,0.08260050849232749,False,True,False,True,False,True,False,False
2194,0.26629063017809396,0.08388505574688739,False,True,False,True,False,True,False,False
2195,0.26688801903775883,0.08418420924879212,False,True,False,True,False,True,False,False
2196,0.2678524698631935,0.08247091656732815,False,True,False,True,False,True,False,False
2197,0.2679955947346529,0.0832462195117378,False,True,False,True,False,True,False,False
2198,0.2677964885832224,0.08299291820834885,False,True,False,True,False,True,False,False
2199,0.26759224666266435,0.08304115587479109,False,True,False,True,False,True,False,False
2200,0.2678713452184048,0.08315488175330762,False,True,False,True,False,True,False,False
2201,0.2687045051740795,0.08283955003348133,False,True,False,True,False,True,False,False
2202,0.2697213537697231,0.08329311217679364,False,True,False,True,False,True,False,False
2203,0.27144893931496245,0.08345856462899601,False,True,False,True,False,True,False,False
2204,0.2733734044770773,0.08351740303944499,False,True,False,True,False,True,False,False
2205,0.27523156275138255,0.08345767308536482,False,True,False,True,False,True,False,False
2206,0.27688307094108855,0.08341388541499735,False,True,False,True,False,True,False,False
2207,0.27831962058542475,0.08357956885982575,False,True,False,True,False,True,True,False
2208,0.27920840453512463,0.08355013230844685,False,True,False,True,False,True,True,False
2209,0.2796578661645014,0.08314983916441329,False,True,False,True,False,True,True,False
2210,0.28017140450905254,0.08360186862813533,False,True,False,True,False,True,True,False
2211,0.282000913784828,0.08449072238138064,False,True,False,True,True,True,True,False
2212,0.2841037138306698,0.08400396486177424,True,True,True,True,True,True,True,False
2213,0.28596629183129574,0.0836472669743096,True,True,True,True,True,True,True,False
2214,0.2884892595258254,0.08287219215630082,True,True,True,True,True,True,True,False
2215,0.2906490657289016,0.0837854856451132,True,True,True,True,True,True,True,False
2216,0.2916798817580548,0.08368762236873016,True,True,True,True,True,True,True,False
2217,0.29215798000943694,0.08369325163719091,True,True,True,True,True,True,True,False
2218,0.2921174725935516,0.08387878046378076,True,True,True,True,True,True,True,False
2219,0.291879092711148,0.08445829096473054,True,True,True,True,True,True,True,False
2220,0.29128139743925097,0.0852432694816782,True,True,True,True,True,True,True,False
2221,0.2906502750956219,0.08580558350584552,True,True,True,True,True,True,True,True
2222,0.2899990911185674,0.08564991302333362,True,True,True,True,True,True,True,True
2223,0.28950361750745607,0.08571403960996606,True,True,True,True,True,True,True,True
2224,0.28936044428376584,0.08537876563865461,True,True,True,True,True,True,True,False
2225,0.2894625889978492,0.08551730093843751,True,True,True,True,True,True,True,False
2226,0.290084327920812,0.08511102321143794,True,True,True,True,True,True,True,False
2227,0.291019345963092,0.08447762239242812,True,True,True,True,True,True,True,False
2228,0.29205010312145185,0.08487926641215932,True,True,True,True,True,True,True,False
2229,0.2942787189317622,0.08448477584389982,True,True,True,True,True,True,True,False
2230,0.29644393303917893,0.08611088294005456,True,True,True,True,True,True,True,True
2231,0.2966404529044886,0.0870991657593678,True,True,True,True,True,True,True,True
2232,0.29550686490973377,0.08822994832464237,True,True,True,True,True,True,True,True
2233,0.29318522688379506,0.08860107059190032,True,True,True,True,True,True,True,True
2234,0.29098060956126187,0.08803955808169002,True,True,True,True,True,True,True,True
2235,0.2888896810403726,0.08808316037395698,True,True,True,True,True,True,True,True
2236,0.28609778320789186,0.08783262380183839,True,True,True,True,True,True,True,True
2237,0.2832938035356247,0.08812092841444931,False,True,True,True,True,True,True,True
2238,0.282231671596735,0.08778037204347175,False,True,False,True,True,True,True,True
2239,0.2811494171373777,0.08801010710333529,False,True,False,True,False,True,True,True
2240,0.28015343858680025,0.08831522021554317,False,True,False,True,False,True,True,True
2241,0.2798870284346241,0.08833729856478484,False,True,False,True,False,True,True,True
2242,0.28018974493815874,0.08861252400799502,False,True,False,True,False,True,True,True
2243,0.2800726332548963,0.08880640005546978,False,True,False,True,False,True,True,True
2244,0.279668083302099,0.0889458190396773,False,True,False,True,False,True,True,True
2245,0.27943780506348515,0.08885719195864483,False,True,False,True,False,True,True,True
2246,0.27915224183342024,0.08901781962150228,False,True,False,True,False,True,True,True
2247,0.2787900612485618,0.08904023991979511,False,True,False,True,False,True,True,True
2248,0.27806167376040214,0.08921219265076386,False,True,False,True,False,True,True,True
2249,0.2772417974713495,0.08913927122987919,False,True,False,True,False,True,False,True
2250,0.27682923595892606,0.0891535963671595,False,True,False,True,False,True,False,True
2251,0.27648590474844664,0.08936439355841609,False,True,False,True,False,True,False,True
2252,0.2763333315502955,0.0893383024727259,False,True,False,True,False,True,False,True
2253,0.2770585468155279,0.08921324979423559,False,True,False,True,False,True,False,True
2254,0.2781126142869538,0.08898352347657926,False,True,False,True,False,True,True,True
2255,0.27904160968388353,0.08882272874042656,False,True,False,True,False,True,True,True
2256,0.2795425419748683,0.08860350308514446,False,True,False,True,False,True,True,True
2257,0.27970626051254327,0.08884120834659126,False,True,False,True,False,True,True,True
2258,0.2798309725346601,0.08830141964225809,False,True,False,True,False,True,True,True
2259,0.28024053533138843,0.08845602089653377,False,True,False,True,False,True,True,True
2260,0.2809138193939149,0.0885566193735489,False,True,False,True,False,True,True,True
2261,0.28171863357790017,0.08850955907871134,False,True,False,True,True,True,True,True
2262,0.2829291025721024,0.08890655148841356,False,True,True,True,True,True,True,True
2263,0.28418501026967935,0.08888616742601313,True,True,True,True,True,True,True,True
2264,0.2850895122432644,0.08877140740382523,True,True,True,True,True,True,True,True
2265,0.28568375294025633,0.08880161003572881,True,True,True,True,True,True,True,True
2266,0.28598128183921423,0.08903472247266987,True,True,True,True,True,True,True,True
2267,0.28597840764071136,0.08968373015846172,True,True,True,True,True,True,True,True
2268,0.2860059554704887,0.08994593914682567,True,True,True,True,True,True,True,True
2269,0.2858098645421644,0.08996504374219547,True,True,True,True,True,True,True,True
2270,0.28530880305080925,0.0898243079313337,True,True,True,True,True,True,True,True
2271,0.28514647814047195,0.08990493369462113,True,True,True,True,True,True,True,True
2272,0.2854778205515402,0.08986359675473607,True,True,True,True,True,True,True,True
2273,0.2862502259121348,0.09034360734948577,True,True,True,True,True,True,True,True
2274,0.28692388254801865,0.09050697511347143,True,True,True,True,True,True,True,True
2275,0.28751928859123155,0.09059832853830287,True,True,True,True,True,True,True,True
2276,0.2884917401844132,0.09095669835954755,True,True,True,True,True,True,True,True
2277,0.28956537822119255,0.09097306934416811,True,True,True,True,True,True,True,True
2278,0.29043169325632856,0.09089275089297202,True,True,True,True,True,True,True,True
2279,0.2911236543323484,0.09095230510345245,True,True,True,True,True,True,True,True
2280,0.2911791592250667,0.09144483173305454,True,True,True,True,True,True,True,True
2281,0.29104663881326714,0.09190626151406021,True,True,True,True,True,True,True,True
2282,0.290774418868163,0.09118548718415233,True,True,True,True,True,True,True,True
2283,0.2913514466603549,0.0916923449308544,True,True,True,True,True,True,True,True
2284,0.2918668236728279,0.09233712796814092,True,True,True,True,True,True,True,True
2285,0.29178934993856115,0.09251644328304338,True,True,True,True,True,True,True,True
2286,0.29163259940709557,0.09214652391530677,True,True,True,True,True,True,True,True
2287,0.29220067750934353,0.09170838967584102,True,True,True,True,True,True,True,True
2288,0.29307744415267356,0.09143158439354317,True,True,True,True,True,True,True,True
2289,0.2942054276530749,0.09166533337036573,True,True,True,True,True,True,True,True
2290,0.29509876178637834,0.09241621405666824,True,True,True,True,True,True,True,True
2291,0.2948285550431318,0.09364674606900995,True,True,True,True,True,True,True,True
2292,0.29413006206621656,0.09402653260597293,True,True,True,True,True,True,True,True
2293,0.2934220632019415,0.09415933199182297,True,True,True,True,True,True,True,True
2294,0.2928296495118201,0.09404489292132319,True,True,True,True,True,True,True,True
2295,0.292577445209005,0.09409522780373115,True,True,True,True,True,True,True,True
2296,0.29242664085791314,0.09424680656237239,True,True,True,True,True,True,True,True
2297,0.292137138060099,0.09428786526317523,True,True,True,True,True,True,True,True
2298,0.29167071108202,0.09444552969545902,True,True,True,True,True,True,True,True
2299,0.2914435579777222,0.09434472730450301,True,True,True,True,True,True,True,True
2300,0.29154650539119636,0.09434229012147513,True,True,True,True,True,True,True,True
2301,0.29245806099675825,0.09439981548793785,True,True,True,True,True,True,True,True
2302,0.2935386376212031,0.09437419828636706,True,True,True,True,True,True,True,True
2303,0.2943451781099573,0.09425562696244724,True,True,True,True,True,True,True,True
2304,0.29490654818178264,0.09451081930812051,True,True,True,True,True,True,True,True
2305,0.2951139965775358,0.09407005022070328,True,True,True,True,True,True,True,True
2306,0.2953338768585991,0.09368805328419125,True,True,True,True,True,True,True,True
2307,0.2959414125375976,0.09405786196073444,True,True,True,True,True,True,True,True
2308,0.296838526913935,0.09385897007743643,True,True,True,True,True,True,True,True
2309,0.29769254874758094,0.0939683033790329,True,True,True,True,True,True,True,True
2310,0.2985334349684534,0.09403164965689616,True,True,True,True,True,True,True,True
2311,0.2993238765649344,0.09386875813431741,True,True,True,True,True,True,True,True
2312,0.2997978346735814,0.09394901208579634,True,True,True,True,True,True,True,True
2313,0.29988405057845585,0.09386402364748159,True,True,True,True,True,True,True,True
2314,0.2995444070026883,0.09356629260211313,True,True,True,True,True,True,True,True
2315,0.29890069594625834,0.09375057172098944,True,True,True,True,True,True,True,True
2316,0.2989233810280649,0.09292724767432718,True,True,True,True,True,True,True,True
2317,0.2992445074346245,0.09291319782211531,True,True,True,True,True,True,True,True
2318,0.299222194707878,0.09290855468466484,True,True,True,True,True,True,True,True
2319,0.2990144424084028,0.09284036951153295,True,True,True,True,True,True,True,True
2320,0.2990558774398361,0.09279891783721013,True,True,True,True,True,True,True,True
2321,0.29910654500569817,0.09298635395596304,True,True,True,True,True,True,True,True
2322,0.2995389879907217,0.09320465414343504,True,True,True,True,True,True,True,True
2323,0.3001552718935533,0.09336729774600935,True,True,True,True,True,True,True,True
2324,0.30095894699996206,0.0934750748023579,True,True,True,True,True,True,True,True
2325,0.3017931511589498,0.09331471836972456,True,True,True,True,True,True,True,True
2326,0.30250600541400835,0.09361361490690374,True,True,True,True,True,True,True,True
2327,0.30311801382274517,0.0935567572637803,True,True,True,True,True,True,True,True
2328,0.30352709129522837,0.09333703565500902,True,True,True,True,True,True,True,True
2329,0.30373055789540426,0.09355299756328599,True,True,True,True,True,True,True,True
2330,0.3039201918062347,0.09363754205665256,True,True,True,True,True,True,True,True
2331,0.30382819877032047,0.09329343401880223,True,True,True,True,True,True,True,True
2332,0.303531646079446,0.09320452922076002,True,True,True,True,True,True,True,True
2333,0.303421185277231,0.0929808176659043,True,True,True,True,True,True,True,True
2334,0.3035011869578811,0.09297453272094286,True,True,True,True,True,True,True,True
2335,0.303628503679708,0.09289414512620663,True,True,True,True,True,True,True,True
2336,0.30344315239523856,0.09309273633676178,True,True,True,True,True,True,True,True
2337,0.30300160245181773,0.09337642758640385,True,True,True,True,True,True,True,True
2338,0.3026206465264435,0.09313974707006605,True,True,True,True,True,True,True,True
2339,0.3020325832904571,0.09351699113097581,True,True,True,True,True,True,True,True
2340,0.30161691285044523,0.09353074699559727,True,True,True,True,True,True,True,True
2341,0.3017721836718066,0.09366157137269074,True,True,True,True,True,True,True,True
2342,0.3018999386531287,0.09361510963254803,True,True,True,True,True,True,True,True
2343,0.30181918575979294,0.09356491200873382,True,True,True,True,True,True,True,True
2344,0.30185050536400687,0.09357180145795867,True,True,True,True,True,True,True,True
2345,0.30195122766416727,0.09381116737107795,True,True,True,True,True,True,True,True
2346,0.3024330149871108,0.09373960355286053,True,True,True,True,True,True,True,True
2347,0.3029936258803928,0.09373856027374258,True,True,True,True,True,True,True,True
2348,0.30341111736128634,0.09385325997292658,True,True,True,True,True,True,True,True
2349,0.3037815701280361,0.09382782862429144,True,True,True,True,True,True,True,True
2350,0.3039813690852586,0.09391617361790618,True,True,True,True,True,True,True,True
2351,0.3040910376184597,0.09406402463091071,True,True,True,True,True,True,True,True
2352,0.3039086395085646,0.09416495147227631,True,True,True,True,True,True,True,True
2353,0.3037220462753554,0.09434937464340253,True,True,True,True,True,True,True,True
2354,0.30388058792767997,0.09418142955055131,True,True,True,True,True,True,True,True
2355,0.30394823568021617,0.09408396434785084,True,True,True,True,True,True,True,True
2356,0.3038563176612386,0.09392427123022083,True,True,True,True,True,True,True,True
2357,0.3035491455059148,0.09411075657310577,True,True,True,True,True,True,True,True
2358,0.30333499060160585,0.09379212994262959,True,True,True,True,True,True,True,True
2359,0.30297931414207896,0.09372413448831429,True,True,True,True,True,True,True,True
2360,0.30204506963277816,0.0939770867700152,True,True,True,True,True,True,True,True
2361,0.30142406144110256,0.09407890434210488,True,True,True,True,True,True,True,True
2362,0.3012752891493055,0.093903776639165,True,True,True,True,True,True,True,True
2363,0.3013167614668093,0.09400248681592148,True,True,True,True,True,True,True,True
2364,0.3019307180482085,0.09373461731602051,True,True,True,True,True,True,True,True
2365,0.3028895675898974,0.09372897372382419,True,True,True,True,True,True,True,True
2366,0.30349681058925265,0.09383364891772347,True,True,True,True,True,True,True,True
2367,0.3036420022041965,0.09389405582141379,True,True,True,True,True,True,True,True
2368,0.3038456502170307,0.09348630262321059,True,True,True,True,True,True,True,True
2369,0.30444569263928306,0.09333144586978748,True,True,True,True,True,True,True,True
2370,0.30503307099674903,0.09333732483671735,True,True,True,True,True,True,True,True
2371,0.3052350246285862,0.09386641389401898,True,True,True,True,True,True,True,True
2372,0.30503834882321923,0.09364493910521648,True,True,True,True,True,True,True,True
2373,0.30565553986151556,0.09289986472473342,True,True,True,True,True,True,True,True
2374,0.30603752244416277,0.09371445592204776,True,True,True,True,True,True,True,True
2375,0.3060223782665131,0.09364795039484501,True,True,True,True,True,True,True,True
2376,0.30583283373393355,0.09370568012176801,True,True,True,True,True,True,True,True
2377,0.3055227957569604,0.09365121278604646,True,True,True,True,True,True,True,True
2378,0.30519909659679734,0.09354581664062524,True,True,True,True,True,True,True,True
2379,0.30501875503720083,0.09361006988365303,True,True,True,True,True,True,True,True
2380,0.30482473702795315,0.09353208175828742,True,True,True,True,True,True,True,True
2381,0.30454908004054654,0.09354023614224831,True,True,True,True,True,True,True,True
2382,0.3042409141986093,0.09337657875798736,True,True,True,True,True,True,True,True
2383,0.3039472143912364,0.09336923654494202,True,True,True,True,True,True,True,True
2384,0.3036953846843032,0.09338642369542023,True,True,True,True,True,True,True,True
2385,0.30348898344573955,0.09336211595860007,True,True,True,True,True,True,True,True
2386,0.303268594664815,0.09334963574691246,True,True,True,True,True,True,True,True
2387,0.30303653699016814,0.09330576132831357,True,True,True,True,True,True,True,True
2388,0.3027205493982393,0.09327803631073306,True,True,True,True,True,True,True,True
2389,0.3023764080624013,0.09311478635473483,True,True,True,True,True,True,True,True
2390,0.30192572596834805,0.09293578816357953,True,True,True,True,True,True,True,True
2391,0.3013136115715125,0.09306567383032505,True,True,True,True,True,True,True,True
2392,0.30088421630499934,0.09303655570055573,True,True,True,True,True,True,True,True
2393,0.30071558702826173,0.09300450206731188,True,True,True,True,True,True,True,True
2394,0.30084872705208293,0.09304656180481422,True,True,True,True,True,True,True,True
2395,0.3012065775462744,0.09304545194736898,True,True,True,True,True,True,True,True
2396,0.30179494665981466,0.09299875560768772,True,True,True,True,True,True,True,True
2397,0.3024627478527538,0.09298535278616678,True,True,True,True,True,True,True,True
2398,0.30319093514608225,0.09298627541516896,True,True,True,True,True,True,True,True
2399,0.30385771242400506,0.09317152349911025,True,True,True,True,True,True,True,True
2400,0.30409738678873766,0.09363898112736414,True,True,True,True,True,True,True,True
2401,0.30371257060481577,0.09357492476538662,True,True,True,True,True,True,True,True
2402,0.30372493564607106,0.0935389703989612,True,True,True,True,True,True,True,True
2403,0.30452330911464986,0.09347080138871093,True,True,True,True,True,True,True,True
2404,0.30547021140807945,0.09373117614928292,True,True,True,True,True,True,True,True
2405,0.3066878246140762,0.0925400692349493,True,True,True,True,True,True,True,True
2406,0.3074967776246484,0.09217947044304091,True,True,True,True,True,True,True,True
2407,0.30762361515625913,0.0920618760651398,True,True,True,True,True,True,True,True
2408,0.30758102927017494,0.09114745776636579,True,True,True,True,True,True,True,True
2409,0.30847130844420323,0.09269217295449166,True,True,True,True,True,True,True,True
2410,0.30895967393509177,0.09528749495096339,True,True,True,True,True,True,True,True
2411,0.3092454332562897,0.0973071799131761,True,True,True,True,True,True,True,True
2412,0.30938004410947667,0.09929988911344521,True,True,True,True,True,True,True,True
2413,0.3094758793614154,0.10184990678752172,True,True,True,True,True,True,True,True
2414,0.30989606328493624,0.10757452026734846,True,True,True,True,True,True,True,True
2415,0.31062758962913645,0.10928759950983867,True,True,True,True,True,True,True,True
2416,0.3109290189917261,0.1090334447920409,True,True,True,True,True,True,True,True
2417,0.3115624621773752,0.10949425138649016,True,True,True,True,True,True,True,True
2418,0.3121078508034379,0.10918297984198688,True,True,True,True,True,True,True,True
2419,0.3124522263558932,0.1092488840201617,True,True,True,True,True,True,True,True
2420,0.31225480433751546,0.10939895153367175,True,True,True,True,True,True,True,True
2421,0.3130519342660298,0.10916411062908195,True,True,True,True,True,True,True,True
2422,0.3139158526150991,0.10934689791841087,True,True,True,True,True,True,True,True
2423,0.31435973626412844,0.10945695106318411,True,True,True,True,True,True,True,True
2424,0.3144355464169002,0.10939118255790586,True,True,True,True,True,True,True,True
2425,0.3147625503764883,0.10860435669474253,True,True,True,True,True,True,True,True
2426,0.3156371115929331,0.10932376067783155,True,True,True,True,True,True,True,True
2427,0.3174739721068265,0.10931809496093259,True,True,True,True,True,True,True,True
2428,0.31852080016722045,0.10883586428990963,True,True,True,True,True,True,True,True
2429,0.3187680628329331,0.10896043874110063,True,True,True,True,True,True,True,True
2430,0.3187146765548902,0.10872013894946712,True,True,True,True,True,True,True,True
2431,0.3192851466348659,0.10795974311988712,True,True,True,True,True,True,True,True
2432,0.3204935774061425,0.10665566143960284,True,True,True,True,True,True,True,True
2433,0.3230574861313427,0.10836161351548933,True,True,True,True,True,True,True,True
2434,0.3244889364470581,0.10942754272508831,True,True,True,True,True,True,True,True
2435,0.32534993276193813,0.10866706974248644,True,True,True,True,True,True,True,True
2436,0.32601596210741796,0.1090842538898459,True,True,True,True,True,True,True,True
2437,0.32612850188630255,0.10951806847707705,True,True,True,True,True,True,True,True
2438,0.3261341693100085,0.10979184256066982,True,True,True,True,True,True,True,True
2439,0.32625385647829985,0.11002489092880355,True,True,True,True,True,True,True,True
2440,0.3268443094467945,0.10897113018146226,True,True,True,True,True,True,True,True
2441,0.3281365711959804,0.108159291797759,True,True,True,True,True,True,True,True
2442,0.32954507889976214,0.10929764037960886,True,True,True,True,True,True,True,True
2443,0.33021644870112166,0.10977909789759607,True,True,True,True,True,True,True,True
2444,0.3305566855154435,0.10992259381892569,True,True,True,True,True,True,True,True
2445,0.3307412392218921,0.11016354246192865,True,True,True,True,True,True,True,True
2446,0.3308775646241767,0.11085296212414895,True,True,True,True,True,True,True,True
2447,0.33111452675530983,0.11088131349505514,True,True,True,True,True,True,True,True
2448,0.33100910118795074,0.11062883660548656,True,True,True,True,True,True,True,True
2449,0.3304778090911801,0.11108918389225897,True,True,True,True,True,True,True,True
2450,0.3302030495906903,0.11157349183875416,True,True,True,True,True,True,True,True
2451,0.33028098780952486,0.11137271295080009,True,True,True,True,True,True,True,True
2452,0.33046766986952064,0.11149740937370314,True,True,True,True,True,True,True,True
2453,0.330167317031152,0.1118658751712246,True,True,True,True,True,True,True,True
2454,0.32928223196648104,0.11113228893615122,True,True,True,True,True,True,True,True
2455,0.3281979025712613,0.11101600355743099,True,True,True,True,True,True,True,True
2456,0.32636460787793986,0.11086672666707646,True,True,True,True,True,True,True,True
2457,0.32542106578508007,0.11124932751812878,True,True,True,True,True,True,True,True
2458,0.3251975608854429,0.11071797359510721,True,True,True,True,True,True,True,True
2459,0.3256617981353136,0.11061742697289907,True,True,True,True,True,True,True,True
2460,0.3263745410491107,0.11086297557301972,True,True,True,True,True,True,True,True
2461,0.3262837069353253,0.11215586912356125,True,True,True,True,True,True,True,True
2462,0.3260882211944904,0.11282739268029147,True,True,True,True,True,True,True,True
2463,0.32622255122939575,0.11240251129418562,True,True,True,True,True,True,True,True
2464,0.32673309429241604,0.11265261128099728,True,True,True,True,True,True,True,True
2465,0.32695925005521975,0.11229568628514128,True,True,True,True,True,True,True,True
2466,0.326332179025523,0.11180841313956125,True,True,True,True,True,True,True,True
2467,0.324802784563622,0.11143676385581339,True,True,True,True,True,True,True,True
2468,0.32252982485546794,0.11191821453673494,True,True,True,True,True,True,True,True
2469,0.32090976107769903,0.11202612872045845,True,True,True,True,True,True,True,True
2470,0.319883384197886,0.11227761769425511,True,True,True,True,True,True,True,True
2471,0.3189150138704127,0.1125025617916631,True,True,True,True,True,True,True,True
2472,0.3174878868285149,0.11150596917509846,True,True,True,True,True,True,True,True
2473,0.31603750887945437,0.11093297893731749,True,True,True,True,True,True,True,True
2474,0.31462801199461954,0.1109265903771589,True,True,True,True,True,True,True,True
2475,0.3134854108126309,0.11093871886900335,True,True,True,True,True,True,True,True
2476,0.3126130396559287,0.1110114851653211,True,True,True,True,True,True,True,True
2477,0.313101248828024,0.11126450767717275,True,True,True,True,True,True,True,True
2478,0.313872746206017,0.10950903909081039,True,True,True,True,True,True,True,True
2479,0.31356996750304234,0.10860384772169877,True,True,True,True,True,True,True,True
2480,0.31269537856360285,0.10839237163361692,True,True,True,True,True,True,True,True
2481,0.3125792851631848,0.10986692091889722,True,True,True,True,True,True,True,True
2482,0.31250974476827525,0.10972137760690881,True,True,True,True,True,True,True,True
2483,0.3128840039364913,0.10960720418497576,True,True,True,True,True,True,True,True
2484,0.31376025621633014,0.11104044779227985,True,True,True,True,True,True,True,True
2485,0.31603492162173435,0.11229249791772157,True,True,True,True,True,True,True,True
2486,0.31835742550142776,0.11295737582541249,True,True,True,True,True,True,True,True
2487,0.318484891398583,0.11227576881696005,True,True,True,True,True,True,True,True
2488,0.3185797884460358,0.1113750087949913,True,True,True,True,True,True,True,True
2489,0.3188152496983708,0.1106811491420405,True,True,True,True,True,True,True,True
2490,0.31865762891880667,0.11124328219379168,True,True,True,True,True,True,True,True
2491,0.3176790831963333,0.11093554966678003,True,True,True,True,True,True,True,True
2492,0.3157340052000618,0.11087591018129056,True,True,True,True,True,True,True,True
2493,0.31396859496022694,0.11076235299464443,True,True,True,True,True,True,True,True
2494,0.31293565877260077,0.11148152949156909,True,True,True,True,True,True,True,True
2495,0.31239710018405564,0.11181437423738223,True,True,True,True,True,True,True,True
2496,0.3119284768624266,0.11160604479121095,True,True,True,True,True,True,True,True
2497,0.31159895740684407,0.11121102654848383,True,True,True,True,True,True,True,True
2498,0.3112324871321191,0.11136967450119949,True,True,True,True,True,True,True,True
2499,0.3117790790465297,0.11272194451993506,True,True,True,True,True,True,True,True
2500,0.312872092537076,0.1136363850240821,True,True,True,True,True,True,True,True
2501,0.3137685510595878,0.11338052951190436,True,True,True,True,True,True,True,True
2502,0.31450087785933045,0.11295465868258628,True,True,True,True,True,True,True,True
2503,0.315358648577314,0.11342548650799676,True,True,True,True,True,True,True,True
2504,0.3167187248235826,0.11461390411298385,True,True,True,True,True,True,True,True
2505,0.3191937243103716,0.11440566497322882,True,True,True,True,True,True,True,True
2506,0.3206601235471795,0.11560455213110372,True,True,True,True,True,True,True,True
2507,0.32163149280522585,0.11710170620638458,True,True,True,True,True,True,True,True
2508,0.32243728350214934,0.11751698671903792,True,True,True,True,True,True,True,True
2509,0.3234210642750734,0.11813127263070676,True,True,True,True,True,True,True,True
2510,0.3235961314521224,0.11794862289003669,True,True,True,True,True,True,True,True
2511,0.3234659546101075,0.11698989872245787,True,True,True,True,True,True,True,True
2512,0.3237951261167102,0.11691254978934427,True,True,True,True,True,True,True,True
2513,0.32422588092907434,0.11764862027130193,True,True,True,True,True,True,True,True
2514,0.32470166877146905,0.11690478232079952,True,True,True,True,True,True,True,True
2515,0.32499606964297023,0.115865793272447,True,True,True,True,True,True,True,True
2516,0.3241933646564349,0.11606840136269257,True,True,True,True,True,True,True,True
2517,0.3240568332804419,0.11739815658235273,True,True,True,True,True,True,True,True
2518,0.3236875433304786,0.11801609735508445,True,True,True,True,True,True,True,True
2519,0.32226761359862127,0.11826796847548109,True,True,True,True,True,True,True,True
2520,0.3207313934055622,0.11752857324679289,True,True,True,True,True,True,True,True
2521,0.3199508081068896,0.11627494994525467,True,True,True,True,True,True,True,True
2522,0.32048668155888926,0.11587190115316215,True,True,True,True,True,True,True,True
2523,0.32171736728060985,0.11584477847486759,True,True,True,True,True,True,True,True
2524,0.32298060883239127,0.11452615899340605,True,True,True,True,True,True,True,True
2525,0.3238551144792723,0.11130450067075762,True,True,True,True,True,True,True,True
2526,0.32584195366934204,0.11108523322452779,True,True,True,True,True,True,True,True
2527,0.3257269169107452,0.10885797042106111,True,True,True,True,True,True,True,True
2528,0.32384583658404376,0.11019024672301994,True,True,True,True,True,True,True,True
2529,0.32391495771163736,0.11019441273950822,True,True,True,True,True,True,True,True
2530,0.32438020668812273,0.11046355599419055,True,True,True,True,True,True,True,True
2531,0.325371191804836,0.11123094550023882,True,True,True,True,True,True,True,True
2532,0.32667430204210623,0.1112819366098851,True,True,True,True,True,True,True,True
2533,0.32788374210864707,0.11096009112968727,True,True,True,True,True,True,True,True
2534,0.32805850228588324,0.11126345146838815,True,True,True,True,True,True,True,True
2535,0.32712660547751676,0.11066656041041294,True,True,True,True,True,True,True,True
